alpha,d2,q_pereg,pist_omega,p_0,Cq,V_max,p_max,shtraf,fit
5.393191198672171,10.249805346463667,9.428345278330479,10.28203757522324,100000000.0,2.5,1314.4638518194581,1008206272.4222499,27.354241407499558,1287.1096104119586
5.799799022722954,10.041824890946106,8.418534495888718,11.320219727283739,100000000.0,2.5,1313.944486459717,1002771096.0243047,9.236986747682295,1304.7074997120346
5.025511373531394,10.98340289979119,3.86469833162369,12.537142927340675,100000000.0,2.5,1361.7054056506622,1004693357.0531894,15.644523510631188,1346.060882140031
5.955799870796214,12.206976945175878,4.825367415348798,17.130379492094246,100000000.0,2.5,1309.3246387812685,1001329334.5393772,4.431115131257229,1304.8935236500113
5.613908665600256,10.830927943275851,2.5636981795983775,12.82671510198212,100000000.0,2.5,1363.5904229266846,1001883936.4986984,6.2797883289945275,1357.31063459769
4.789824677565744,10.018949761442544,3.3003492086056374,12.361646274401071,100000000.0,2.5,1461.069168452865,1007877560.0259172,26.25853341972379,1434.8106350331411
5.64795010678009,10.496676042210877,10.819867554466315,10.053432499776912,100000000.0,2.5,1302.2561853074983,1002325624.3267074,7.752081089024159,1294.5041042184741
5.309006306791437,12.55007579464173,5.207691145492282,17.627003356192947,100000000.0,2.5,1314.1239935776582,1003253308.8964589,10.844362988195826,1303.2796305894624
4.91064700351901,11.058174830417025,3.1128812701364317,10.776547134096397,100000000.0,2.5,1462.569088080302,899313224.9573715,0,1462.569088080302
5.437611644469563,10.919361670783834,2.5389811012582273,12.225098848404093,100000000.0,2.5,1371.0633088988548,1002155115.2616732,7.183717538910514,1363.8795913599442
4.763604018153241,10.991686637967552,7.563282517117004,11.260888943195411,100000000.0,2.5,1334.4592088755958,1001123908.3037657,3.7463610125519153,1330.7128478630439
5.558537254292811,12.637781095541436,5.743431164982704,18.00381940407632,100000000.0,2.5,1304.293177131636,1004016025.4165012,13.386751388336961,1290.906425743299
7.412355136292664,11.548389043320407,6.938400869564378,12.251258436348923,100000000.0,2.5,1304.5145853447357,1002042152.8414747,6.807176138248906,1297.7074092064868
5.182865902097651,10.859104263116775,6.016187621226043,12.857502634588133,100000000.0,2.5,1336.4625765715707,1002187114.7925668,7.2903826418892095,1329.1721939296815
4.890496735567421,9.02954859990331,7.542339166047477,12.816848213180654,100000000.0,2.5,1330.7286231126616,1000326123.0443202,1.0870768144004614,1329.6415462982611
4.417788799595347,8.408484537812134,18.319607028474273,10.956475795061564,100000000.0,2.5,1276.2342819290543,1002471371.5410374,8.237905136791142,1267.9963767922632
4.597425188762719,8.799964989590396,8.059213865295655,12.765642050295362,100000000.0,2.5,1338.1378359815874,1002291113.8425589,7.637046141862811,1330.5007898397246
5.706817923257359,10.793614037956216,12.67933447364253,13.82757416480749,100000000.0,2.5,1268.0543919789288,1002334327.5519,7.781091839666715,1260.2733001392621
5.474505527092991,10.580223720017013,2.3554224208186394,13.273941301170822,100000000.0,2.5,1366.4191722210007,1001358922.2973686,4.529740991228664,1361.889431229772
5.791558939848844,11.20163807811559,2.194376255125354,14.696223947823759,100000000.0,2.5,1350.8126831565917,1000641402.7551961,2.1380091839869237,1348.6746739726048
10.82008050007314,8.74843510885476,10.554919692101585,14.753432387082231,100000000.0,2.5,1245.647731261113,1002428968.8015354,8.09656267178434,1237.5511685893287
5.514318718628139,10.895341838182532,5.679916292080328,11.342123554139524,100000000.0,2.5,1342.0616783868438,1005375461.2721058,17.91820424035268,1324.1434741464911
5.414372014172617,10.057728959446575,5.10179728520427,11.951415642384289,100000000.0,2.5,1347.406328071037,1003574710.0352747,11.915700117582219,1335.4906279534548
4.770412173281631,10.055813751485411,5.13963529106146,11.793886263138798,100000000.0,2.5,1464.4859460119537,1008057318.7451643,26.857729150547584,1437.6282168614061
5.225751705026234,10.786010410345735,5.836408560054442,12.585894496404288,100000000.0,2.5,1339.659553933984,1005529599.8487775,18.431999495925083,1321.2275544380589
5.171090674135498,10.615606463096645,5.623396951730683,11.420188289964,100000000.0,2.5,1346.5044160499633,1005288704.73376,17.629015779200017,1328.8754002707633
5.607842443588162,10.21875000917441,8.60155332119565,11.141400963385493,100000000.0,2.5,1316.532524304366,1001543511.9153132,5.1450397177104605,1311.3874845866555
5.722683019899165,11.070094857133002,3.0198817577540815,13.3405682251122,100000000.0,2.5,1352.4661278750032,1004144784.243578,13.815947478592989,1338.6501803964102
3.750032434237691,10.76687549064287,11.409869216148294,10.681058604350655,100000000.0,2.5,1459.1321316778426,1002753274.0197392,9.177580065796974,1449.9545516120456
5.353110226740946,10.566966382271668,2.4059012945479483,12.402889660981085,100000000.0,2.5,1375.3918169667284,1000255903.0230877,0.8530100769589808,1374.5388068897694
5.460301830398328,11.169824883885061,4.5993339098639865,12.688111101194353,100000000.0,2.5,1344.6119772038528,1001481186.6371386,4.937288790461935,1339.6746884133909
5.726035159282308,10.860698026799009,2.7196556211871994,13.805083949609948,100000000.0,2.5,1352.9637040034859,1001614116.4046068,5.380388015355948,1347.58331598813
5.181355073599746,10.869478257869243,6.902135455524985,12.741911404853324,100000000.0,2.5,1328.7104480903415,1001955404.5422325,6.518015140774878,1322.1924329495666
5.722695886397684,10.591345933936203,6.736007151491451,11.52823919790026,100000000.0,2.5,1328.336170623198,1003207146.2661994,10.690487553997627,1317.6456830692005
5.828173624264317,10.923167214586941,4.186940973137756,12.184385078943789,100000000.0,2.5,1345.8241228877805,1000961821.3801246,3.2060712670818248,1342.6180516206987
4.004352159436402,10.674400345151673,13.672102086798613,10.52387686396163,100000000.0,2.5,1450.229763621066,1004066619.3720531,13.55539790684361,1436.6743657142224
3.9841697402514136,11.017506123804091,11.643195675876388,11.25586907452824,100000000.0,2.5,1453.6015748927239,1000490775.1759464,1.6359172531542754,1451.9656576395696
4.941424441214178,9.881877481837401,5.423966214535382,13.076803462859912,100000000.0,2.5,1347.054231380066,1003106990.0213186,10.35663340439487,1336.6975979756712
5.760092404022322,10.332192956050724,7.664097916793833,11.160160482892225,100000000.0,2.5,1321.6627361351839,1002337282.3500835,7.790941166944776,1313.871794968239
5.384496783850306,10.922490936294741,4.67602887857111,12.461975612792003,100000000.0,2.5,1347.595155095785,1000458630.2323811,1.5287674412702472,1346.0663876545148
5.148174276908109,9.879036199093635,8.822572921996192,10.857497156761074,100000000.0,2.5,1321.566258945843,1004608063.69631,15.360212321033487,1306.2060466248095
4.949172746145084,11.16992416597964,3.2380344976684876,11.45349348898511,100000000.0,2.5,1468.0660268740394,915925571.7803457,0,1468.0660268740394
5.032418028127764,10.71523517252105,3.133559948245419,11.136929867391967,100000000.0,2.5,1470.2675546254334,986744796.096531,0,1470.2675546254334
5.103825128716083,10.570005866922756,2.2048830247980757,12.591738162961072,100000000.0,2.5,1464.2811951628426,1001968677.1903206,6.562257301068712,1457.7189378617738
5.7829910483892535,11.340016477248886,3.7600910818773494,13.128214204609337,100000000.0,2.5,1344.4878425469076,1004592515.8256795,15.308386085598158,1329.1794564613094
6.024936213532987,10.742139389125267,7.692635018150552,11.04082079862927,100000000.0,2.5,1316.267294511357,1000913502.0266635,3.0450067555448186,1313.2222877558122
4.932077179458106,10.5622207214966,1.670988032673086,11.912947233289469,100000000.0,2.5,1464.2824997802468,996655791.6510625,0,1464.2824997802468
4.607579792865854,10.596460409434139,5.4952458469616605,11.824953611758668,100000000.0,2.5,1464.4521149092877,1006208044.5231246,20.693481743748634,1443.758633165539
5.30518468302432,9.315809381835132,7.744478519050293,12.477938502225424,100000000.0,2.5,1325.5655433138033,1002392607.0996497,7.975356998832012,1317.5901863149713
4.925435858174534,10.57479264348621,2.3428801863851207,12.887326372141997,100000000.0,2.5,1465.4676287958432,1000951734.1610044,3.1724472033479287,1462.2951815924953
5.120022863561462,9.70370296867059,8.59576383660465,11.00078337710802,100000000.0,2.5,1323.269876434588,1000880286.1979579,2.9342873265259186,1320.335589108062
5.430208498133773,9.76279799958766,7.709965096196504,11.732640637356202,100000000.0,2.5,1325.4445166179996,1004133134.8754865,13.777116251621464,1311.6674003663782
4.890496735567421,9.02954859990331,8.085264516041903,12.816848213180654,100000000.0,2.5,1326.7248657788796,1001753476.1118597,5.844920372865545,1320.879945406014
5.311294027844254,10.983626910345286,11.057193965573703,10.009169196801944,100000000.0,2.5,1301.8182788902686,1001943667.7063155,6.478892354384698,1295.339386535884
3.516630892776507,11.987025168254679,19.69231828568107,9.697006665407967,100000000.0,2.5,1462.6054066568965,1001536713.8660116,5.122379553371957,1457.4830271035246
5.558537254292811,13.162144452934246,5.743431164982704,18.00381940407632,100000000.0,2.5,1302.2853931236768,1002187870.0673274,7.292900224424557,1294.9924928992523
6.332253709285739,12.081455026589685,7.876483007975187,18.806511192073607,100000000.0,2.5,1272.888812279732,1001108512.0452102,3.6950401507006063,1269.1937721290315
11.786639364318354,8.74843510885476,10.554919692101585,14.753432387082231,100000000.0,2.5,1239.8239539583742,1005855038.6004393,19.516795334797735,1220.3071586235765
5.361136809114314,10.843619219941823,2.3864363546775316,13.021368086714054,100000000.0,2.5,1369.5853412697215,1003486644.2728347,11.622147576115367,1357.9631936936062
5.223863839338991,11.038267890721071,3.7360921113350676,12.038248533074906,100000000.0,2.5,1361.876366845659,1005145819.6378769,17.15273212625607,1344.723634719403
5.290778237978592,10.821995906852944,2.946710866346435,12.128532180756244,100000000.0,2.5,1370.119665199993,1001317139.8997386,4.3904663324615285,1365.7291988675315
5.278929237365455,10.58224595600868,3.5366958900872127,12.12508243012678,100000000.0,2.5,1364.007453261587,1005230679.4513526,17.435598171175116,1346.5718550904119
4.806277755759359,9.853836073551488,3.0504282205066393,12.152193125071076,100000000.0,2.5,1458.0871815288228,1013334135.8974195,44.44711965806482,1413.640061870758
4.745528737280984,10.5776251684876,1.9228653408650405,13.119064802524392,100000000.0,2.5,1471.521611112406,993204712.8087785,0,1471.521611112406
5.686830668286224,11.432863203959231,7.422389150432271,12.9353715371665,100000000.0,2.5,1311.635316327697,1002686929.4390206,8.956431463402168,1302.6788848642948
4.221479294543754,11.450379564302578,12.198668025241783,11.853125841118858,100000000.0,2.5,1304.037077041794,1001553095.360484,5.176984534946314,1298.8600925068476
5.200999998003529,10.429744090141478,4.571930600398899,11.365650720981284,100000000.0,2.5,1358.5552961724563,1002783790.0465351,9.279300155116744,1349.2759960173396
5.100739533226102,10.735639873924681,4.522442137851077,11.938959410426687,100000000.0,2.5,1356.0611545552647,1000961864.0651948,3.2062135506494087,1352.8549410046153
5.081159032509848,10.805975750942437,2.7180286669775784,13.306732818096867,100000000.0,2.5,1370.16281190508,1002634109.5152524,8.780365050840828,1361.382446854239
4.370213930449937,10.331132709948928,11.2357955034263,11.329157650033485,100000000.0,2.5,1320.057547906832,1000377614.8427157,1.2587161423857651,1318.7988317644463
5.32821684677631,11.525027812310542,15.689997431423285,9.746591864885712,100000000.0,2.5,1268.7029558703368,1003226504.7530967,10.755015843655656,1257.9479400266812
5.333578421792288,10.597906376543598,4.261496777737931,12.03631826435558,100000000.0,2.5,1355.6712372596983,1006446973.4029963,21.489911343320728,1334.1813259163775
4.221512814219936,10.889475551028752,4.191463418974213,11.681435518545443,100000000.0,2.5,1465.216090109143,964880630.9535341,0,1465.216090109143
4.771008665713473,10.928238862105774,8.736219471227113,12.696001275613522,100000000.0,2.5,1319.3080748471757,1002681668.9450163,8.938896483387452,1310.3691783637883
4.944944429679843,10.858855458832547,1.9835626260139814,11.788245671517826,100000000.0,2.5,1463.3450629163633,916553144.1832668,0,1463.3450629163633
5.364389771857031,11.169893002549843,3.9478730878485195,12.486935126796533,100000000.0,2.5,1354.8791439170564,1003901296.1611292,13.004320537097101,1341.8748233799593
4.608908135209306,10.065257623526552,11.452845160707874,10.80002186136851,100000000.0,2.5,1311.1649856641382,1002379605.7721496,7.932019240498448,1303.2329664236397
4.945329099896243,10.527521267544808,5.07116559890115,12.353259928925224,100000000.0,2.5,1352.2004475612512,1004103792.547857,13.679308492856762,1338.5211390683944
4.862558610969895,10.71393473363502,3.907878972803962,11.549307743699712,100000000.0,2.5,1464.5615542018115,1000340295.7399665,1.134319133221652,1463.4272350685899
4.888147334333291,10.450594338166772,4.638391827313601,11.378742295425692,100000000.0,2.5,1463.0128539754633,1010958190.8227739,36.52730274257965,1426.4855512328836
4.9634843606190495,11.059868367307491,2.7017457872903625,12.32768390622357,100000000.0,2.5,1471.4146435195812,944199936.9984002,0,1471.4146435195812
5.007559133963017,11.58515147263086,12.967202453532883,10.22715145296997,100000000.0,2.5,1290.385878293147,1006037095.3412967,20.123651137655543,1270.2622271554915
4.808971046593236,10.486557122848044,3.2792763857253107,11.858534882034284,100000000.0,2.5,1460.6725259632206,1002984752.7749944,9.949175916647619,1450.723350046573
5.3917811338792365,10.627177403972922,6.295420875977872,12.153503630244614,100000000.0,2.5,1334.4852808906141,1002222372.9891263,7.407909963754264,1327.0773709268599
5.392163591857741,10.99779517833362,3.0481601392044753,12.455195371436027,100000000.0,2.5,1364.2569570564328,1002049631.7883668,6.832105961222624,1357.4248510952102
3.975838239167714,11.161039912170132,9.77158926738938,10.87321429134978,100000000.0,2.5,1456.318320383119,1005229948.0236638,17.433160078879155,1438.88516030424
5.392415982738774,10.857821079770293,4.28768885002121,12.011168376622132,100000000.0,2.5,1353.781679666455,1001701237.2382343,5.670790794114055,1348.1108888723409
5.113098974298254,11.601246764648641,7.644522270150187,11.320986366560438,100000000.0,2.5,1327.3310955207146,1004179556.1045749,13.931853681916436,1313.3992418387982
5.629505369649152,10.786010410345735,5.836408560054442,12.585894496404288,100000000.0,2.5,1330.7041721479693,1000217258.5764147,0.7241952547155961,1329.9799768932537
5.384496783850306,10.922490936294741,4.67602887857111,15.284522167818627,100000000.0,2.5,1331.1275178768242,1002362756.7582898,7.875855860966112,1323.251662015858
5.148174276908109,9.879036199093635,7.795300296085506,10.857497156761074,100000000.0,2.5,1329.8369275074926,1000121005.4172031,0.403351390676562,1329.433576116816
5.032418028127764,10.71523517252105,3.133559948245419,10.426091408210405,100000000.0,2.5,1464.8310149705399,992786411.6576568,0,1464.8310149705399
5.181355073599746,12.0017987702383,6.902135455524985,12.741911404853324,100000000.0,2.5,1324.5422951453786,1001014867.8357266,3.3828927857553026,1321.1594023596233
4.54598310950753,10.580223720017013,1.1328008533268161,13.273941301170822,100000000.0,2.5,1463.440080415406,998408640.239996,0,1463.440080415406
5.311294027844254,10.983626910345286,11.001755889742842,8.723461116243323,100000000.0,2.5,1306.8515669627977,1005587510.0835924,18.625033611974686,1288.226533350823
5.3047146457708845,11.141848184364461,3.607975589943468,11.69737512269856,100000000.0,2.5,1363.175598162839,1002718285.9486593,9.06095316219762,1354.1146450006413
5.070026256673138,10.481464778527645,5.798803183017259,10.928978902437418,100000000.0,2.5,1350.3754742683357,1001917646.1403462,6.392153801153654,1343.983320467182
4.788238760449179,10.794637902020447,3.246814440364404,12.070004133115335,100000000.0,2.5,1473.103227552309,964510033.1334969,0,1473.103227552309
5.03013953723189,11.126866482060505,5.105735914834393,11.508553582680044,100000000.0,2.5,1352.2311348557414,1000892361.4831216,2.9745382770720425,1349.2565965786694
4.648538218778536,10.175219680576467,8.09172486240022,11.063606891933942,100000000.0,2.5,1344.7418321752366,1001045626.32741,3.4854210913663337,1341.2564110838703
4.957516291491033,10.829035379630483,4.1355189605375555,12.335126273560864,100000000.0,2.5,1361.7626786516485,1000013786.6574844,0.04595552494765798,1361.7167231267008
4.923073448969061,10.778643380728239,3.1804358052754416,12.18592305328838,100000000.0,2.5,1475.6879864817772,974125310.5489081,0,1475.6879864817772
4.5967950182351585,10.939147799482816,7.98401682946224,11.809736079706825,100000000.0,2.5,1333.260685346819,1002672474.0529575,8.908246843191591,1324.3524385036274
4.866981745258224,11.256124129491932,3.237896660230438,11.662260034216782,100000000.0,2.5,1467.4314360929602,910380395.8444976,0,1467.4314360929602
5.296077667477646,11.866609231801666,5.411260857263892,12.603361393031912,100000000.0,2.5,1337.8064194621982,1000015170.6225214,0.05056874173806136,1337.75585072046
4.817668162104274,10.390035011616728,7.371205634353897,11.099865646809455,100000000.0,2.5,1339.7680367303058,1000398831.8403147,1.3294394677154742,1338.4385972625903
4.8298991648566005,10.321868970006198,3.659060509079709,11.803899255440077,100000000.0,2.5,1460.6637197790703,1001088628.3174127,3.6287610580420733,1457.0349587210283
4.693481380654014,10.75239028739253,1.5188359863052698,12.556134025446179,100000000.0,2.5,1462.204052179584,946858560.6312339,0,1462.204052179584
5.121358839174873,10.736907550758747,3.033310425377306,10.799981679607123,100000000.0,2.5,1468.1036320284948,980185877.4457929,0,1468.1036320284948
4.916237175311831,11.268474749664591,3.589162130611547,12.122874048760941,100000000.0,2.5,1474.0939914204246,989334047.9991032,0,1474.0939914204246
5.124622078422712,10.757702826542815,2.5829108971775017,11.943140679762331,100000000.0,2.5,1472.7134818082375,963375519.212069,0,1472.7134818082375
5.215048942014776,10.889548666122977,3.191308303205412,12.205421567942949,100000000.0,2.5,1368.004220839061,1001880495.7853109,6.268319284369227,1361.7359015546917
5.032418028127764,10.71523517252105,3.133559948245419,10.842039914068545,100000000.0,2.5,1468.0749134951516,989766854.1754785,0,1468.0749134951516
5.21223163026401,10.663260655559867,3.2579092181114078,11.071139089579678,100000000.0,2.5,1463.6485736764116,1000791142.8127526,2.6371427091753503,1461.0114309672363
5.196304532678808,10.677580093694337,3.5540704391520728,11.585413152663234,100000000.0,2.5,1373.0132334591806,1001207035.8787996,4.023452929331597,1368.989780529849
4.886098646057687,10.834737790140764,3.5736787349567085,11.238634999849168,100000000.0,2.5,1471.0208445802084,972010515.8144248,0,1471.0208445802084
4.4618253203163665,10.875684661112961,4.2672979898752965,11.879268787486268,100000000.0,2.5,1472.6509651729345,981911448.1508815,0,1472.6509651729345
4.675404763623502,11.047532878566825,2.459916782322946,12.907082133903572,100000000.0,2.5,1468.6805242371559,881434222.2774649,0,1468.6805242371559
4.933493259761431,10.691803502368378,2.932685974259688,12.6153734486335,100000000.0,2.5,1477.744991854795,998663075.1884818,0,1477.744991854795
5.126874226325408,11.081922108059432,3.871506841811955,12.15060991752701,100000000.0,2.5,1360.8121825683236,1001045523.4712361,3.485078237453763,1357.3271043308698
4.673456269319955,10.529062469466437,4.433105782725337,11.50895725282742,100000000.0,2.5,1460.4297130969805,1003287181.0645666,10.957270215221797,1449.4724428817588
5.293464940398446,10.65193245180415,6.402858300373847,11.87688737984061,100000000.0,2.5,1336.6254748138529,1007039282.4551197,23.46427485039885,1313.161199963454
4.9453234735064076,10.644192739735368,3.3298727667897574,12.35008941613541,100000000.0,2.5,1466.8408228333428,1002170263.4262655,7.234211420884549,1459.6066114124583
5.408894937874425,11.075814704018814,4.551860493394561,12.677055752579932,100000000.0,2.5,1347.071986372352,1004472130.9522878,14.907103174292388,1332.1648831980597
5.109731264770993,11.169904822701682,3.6377444236508953,12.516628411616928,100000000.0,2.5,1362.1127269455233,1004732365.8034158,15.77455267805226,1346.338174267471
5.32821684677631,11.525027812310542,15.689997431423285,8.29394233034726,100000000.0,2.5,1271.8609334287569,1007911790.697048,26.372635656826333,1245.4882977719305
5.081159032509848,10.805975750942437,3.0666485952392866,13.306732818096867,100000000.0,2.5,1365.4638068226648,1000862795.335718,2.875984452393368,1362.5878223702714
4.808971046593236,10.486557122848044,3.7356345215951197,11.858534882034284,100000000.0,2.5,1462.3310538642822,1002158026.4406829,7.193421468942688,1455.1376323953396
5.32821684677631,11.525027812310542,15.578427438990403,9.746591864885712,100000000.0,2.5,1269.3658942390136,1006856510.0627013,22.85503354233788,1246.5108606966758
4.593092204162611,11.450379564302578,13.018611530629075,11.853125841118858,100000000.0,2.5,1291.7755945237463,1005826624.3656737,19.4220812189119,1272.3535133048345
5.32821684677631,11.525027812310542,15.689997431423285,11.460542054181616,100000000.0,2.5,1262.0390192194411,1003757972.5540096,12.526575180031614,1249.5124440394095
4.806277755759359,9.853836073551488,3.6367958700529748,12.152193125071076,100000000.0,2.5,1461.3261992539979,1012266627.1134204,40.888757044734575,1420.4374422092633
4.981965393292909,10.734046147800399,3.277973499835318,11.905464662919707,100000000.0,2.5,1475.8319664604182,988531513.7339,0,1475.8319664604182
4.8577265724308925,10.816189987492017,3.541420358309578,11.711318765044084,100000000.0,2.5,1473.790415075273,972593978.4835639,0,1473.790415075273
5.08910147314488,10.875970057970504,3.5699977066315522,11.82556364716625,100000000.0,2.5,1374.53816683315,1000158088.398502,0.526961328339894,1374.01120550481
5.164667503368651,10.972844622875158,3.5063370615350715,11.855185417464362,100000000.0,2.5,1367.7446233701826,1000336100.4256082,1.1203347520272473,1366.6242886181553
4.581165828184025,10.306560526450792,3.8217012893460387,11.939198374952305,100000000.0,2.5,1457.786132204489,1006035959.288152,20.119864293839782,1437.6662679106491
4.798681808710345,10.592573764495036,3.47370612479304,11.942676587994564,100000000.0,2.5,1463.183612399076,1001776981.0364412,5.923270121470523,1457.2603422776056
4.683809058841931,10.60541076594254,2.8675306707170414,12.367872321134184,100000000.0,2.5,1462.6649259792698,1000023504.8628967,0.07834954298868979,1462.5865764362811
5.2148110138173625,10.683918657192214,4.800777382127452,12.9560609451658,100000000.0,2.5,1347.5727951371778,1001120579.5132276,3.7352650440916477,1343.8375300930861
5.0229577463857185,10.884607054532662,3.7482737790789864,11.921468219235368,100000000.0,2.5,1374.2536794354342,1000541575.3336905,1.8052511123014483,1372.4484283231327
5.208674285115511,10.839429122332216,3.4677705281120956,12.07109429905891,100000000.0,2.5,1365.561094171021,1001720633.989252,5.7354466308397605,1359.8256475401813
4.7698093281201945,10.907959288465594,2.79964928441731,11.33200462445526,100000000.0,2.5,1463.2649023260929,928192587.4665728,0,1463.2649023260929
4.910671209300407,10.564671890765105,5.181925838994576,11.86207822127758,100000000.0,2.5,1355.198933623378,1000851639.4131068,2.8387980436891667,1352.3601355796889
4.831037678990979,10.867370145505632,3.100321368663941,12.625796134992365,100000000.0,2.5,1475.8627106403528,954169238.6082954,0,1475.8627106403528
4.9682203847904125,10.72381992407936,2.55425921343217,13.256959561494163,100000000.0,2.5,1464.3067997613307,1005651701.5832703,18.839005277567594,1445.467794483763
5.0143263602585,11.369615752939382,10.86500569409665,11.595547282729418,100000000.0,2.5,1302.9201695823542,1005133515.3153505,17.111717717834836,1285.8084518645194
4.82695715208531,11.292228890489511,5.04705313499216,11.563964633975027,100000000.0,2.5,1361.3794259631625,1001395790.9787874,4.652636595958029,1356.7267893672044
5.004046302983852,10.739105033882344,5.15034699261401,11.539307084014785,100000000.0,2.5,1353.7834151397108,1000052149.9330764,0.1738331102542361,1353.6095820294565
5.031070575562828,10.993960742304164,4.069608428114979,11.291212398476695,100000000.0,2.5,1475.8925314767343,979108020.8033345,0,1475.8925314767343
4.9711305703027335,10.750157325496003,3.1519925928591297,11.47328518918027,100000000.0,2.5,1471.5561889469107,975936317.1693916,0,1471.5561889469107
5.067915808259813,10.923170353713653,3.7501068905508177,12.163656878090544,100000000.0,2.5,1365.0112358153253,1003001781.152045,10.00593717348329,1355.005298641842
4.829378200065956,11.09541171801388,2.7578178859918068,12.535722700964385,100000000.0,2.5,1470.7034242735817,923126138.8172386,0,1470.7034242735817
4.687297353142926,10.719944369281768,5.557491142176322,12.499490071118558,100000000.0,2.5,1353.2956807305563,1002850550.0867214,9.501833622404774,1343.7938471081516
4.984705698148023,10.361330479777143,2.8398563904695657,12.067455410403085,100000000.0,2.5,1461.7142402003078,1003369202.2442728,11.230674147575883,1450.483566052732
5.23284626126466,11.81146622936084,4.213113185659222,12.521496254911574,100000000.0,2.5,1352.4340870325834,1002446740.4253639,8.155801417879502,1344.278285614704
4.855231476352614,11.102586091745366,3.2625139464073696,12.304420859539988,100000000.0,2.5,1473.2862748107755,951970103.0687846,0,1473.2862748107755
4.889783134275701,10.879330610807799,3.7179313054645937,11.937657984837328,100000000.0,2.5,1476.5063944919318,970213174.6581905,0,1476.5063944919318
5.250288744520457,10.721329289563302,4.616427407722621,12.701602964713212,100000000.0,2.5,1350.115754232988,1003942093.4771898,13.140311590632336,1336.9754426423556
4.7892448470102025,10.75512938930045,5.1647285372496325,11.60712125696617,100000000.0,2.5,1465.3694612224856,1003031077.1307017,10.103590435672231,1455.2658707868134
4.814366248996382,10.845961596826482,3.88436233829162,12.11307882758607,100000000.0,2.5,1477.994634124121,983005080.363485,0,1477.994634124121
4.842791449273924,10.652046378743805,2.161022900593568,12.891488273108825,100000000.0,2.5,1472.6596494857688,978217374.5617609,0,1472.6596494857688
5.032418028127764,10.71523517252105,3.7605000076779302,11.136929867391967,100000000.0,2.5,1463.8377701171664,1001858937.3285788,6.196457761929196,1457.6413123552372
4.718497572456253,11.525027812310542,15.689997431423285,11.460542054181616,100000000.0,2.5,1271.3268520665474,1000152704.9584781,0.5090165282599628,1270.8178355382875
5.081159032509848,10.805975750942437,3.0666485952392866,10.09900026550517,100000000.0,2.5,1461.687255904042,965873176.1526462,0,1461.687255904042
3.758057832106391,10.390035011616728,7.371205634353897,11.099865646809455,100000000.0,2.5,1452.8235369211031,1002264601.3969686,7.548671323228518,1445.2748655978746
3.4122974725203132,10.529062469466437,4.433105782725337,11.50895725282742,100000000.0,2.5,1429.6271608354577,1003556459.6448408,11.85486548280278,1417.772295352655
5.03013953723189,12.12418986948881,5.105735914834393,11.508553582680044,100000000.0,2.5,1349.696440229484,1002780190.4499985,9.267301499995028,1340.429138729489
4.866981745258224,11.256124129491932,4.222281455792312,11.662260034216782,100000000.0,2.5,1474.5331236810493,978229828.4575253,0,1474.5331236810493
4.858015487545594,10.801416546772634,3.243300222324618,11.248135499143595,100000000.0,2.5,1468.435815430202,968669521.1218077,0,1468.435815430202
5.045829157317651,10.782353532059593,3.2307793000456395,12.231058641899017,100000000.0,2.5,1478.3171054404659,996372853.5908836,0,1478.3171054404659
4.87625516561633,10.918976293239258,3.515201052263114,11.854361643548613,100000000.0,2.5,1473.913348887517,947274070.234319,0,1473.913348887517
4.503983318486287,10.566790110820005,5.911559829891532,11.482380941614936,100000000.0,2.5,1461.3929245856825,1005283382.1799238,17.611273933079246,1443.7816506526033
5.008274042425839,11.207716419211735,4.96391793598043,11.446625257839553,100000000.0,2.5,1355.0966837822477,1002350908.5801308,7.83636193376924,1347.2603218484785
5.054786315984225,11.054459281366366,2.791516088689307,12.189803944931473,100000000.0,2.5,1472.6916417582408,969396857.9798218,0,1472.6916417582408
4.741740447098938,10.680627378154076,3.780016245087758,12.248545439414707,100000000.0,2.5,1466.5627582633606,1001080276.9303539,3.6009231011794327,1462.9618351621812
4.259929172503204,10.968409259235134,3.9630475499951734,12.0523135373889,100000000.0,2.5,1466.606708966099,942825585.9118336,0,1466.606708966099
4.915078197676669,10.89953143826317,3.1912623227766543,12.452388138522142,100000000.0,2.5,1476.4983712466633,968798948.5917054,0,1476.4983712466633
4.870215972356879,10.92435027857006,3.1940678794035873,11.733100359218957,100000000.0,2.5,1470.5757429959713,930658997.6723173,0,1470.5757429959713
4.932926944052748,10.782109739445572,3.809899816451394,11.386879367616821,100000000.0,2.5,1475.0066811083982,996628909.2729895,0,1475.0066811083982
4.515247722262612,10.64811017189817,3.9440240484196063,11.339034737841152,100000000.0,2.5,1455.1917291465645,1001546731.4416666,5.155771472221659,1450.0359576743429
4.9037120066382816,11.017662341122218,3.7956035586871577,11.917659037644604,100000000.0,2.5,1475.9937867390133,970890685.0739996,0,1475.9937867390133
5.013267910787584,10.743070952109997,3.85322090380524,11.3679811473115,100000000.0,2.5,1465.6206076543915,1002299056.7269951,7.663522423316863,1457.9570852310746
4.520261879112142,10.383911383352348,5.634092255127794,11.513225848872036,100000000.0,2.5,1460.5949014390867,1000400639.160621,1.3354638687364968,1459.2594375703502
4.837408014332447,10.422765507118907,4.161570463388143,11.773792163120993,100000000.0,2.5,1463.1645930011655,1005644571.0282106,18.81523676070219,1444.3493562404633
